CRN,Subj,Crse,Sect,Part of Term,Session,Title,Prof,Day  Beg   End   Bldg Room  (Type),Campus,AddlInfo,Hrs,Max,MaxResv,LeftResv,Enr,ARRAY(0x1bc0048),Room Cap
41947,ARHS,03205,  1,Full Term ... `01-SEP to 20-DEC,Day,ART HIST SURVEY III Off-campus Trip`,Hottle Andrew D,TR      1400 1515 WESTBY 111 (Class),Main,,3,35,0,0,28,7,110
41949,ARHS,03220,  1,Full Term ... `01-SEP to 20-DEC,Day,MODERN ART Off-campus Trip`,Hottle Andrew D,TR      1100 1215 WESTBY 111 (Class),Main,,3,35,0,0,35,0,110
41951,ARHS,03231,  1,Full Term ... `01-SEP to 20-DEC,Day,SURVEY OF ASIAN ART Off-campus Trip`,Hottle Andrew D,TR      1700 1815 WESTBY 111 (Class),Main,,3,35,0,0,17,18,110
41958,ARHS,03252,  1,Full Term ... `01-SEP to 20-DEC,Day,CONCEPTS ART CRITIC-WI Off-campus trip`,Adelson Fred,MW      1400 1515 WESTBY 111 (Class),Main,,3,20,0,0,20,0,110
41959,ARHS,03310,  1,Full Term ... `01-SEP to 20-DEC,Day,HISTORY OF AMERICAN ART Off-campus Trip`,Adelson Fred,MW      1100 1215 WESTBY 111 (Class),Main,,3,35,0,0,35,0,110
41960,ARHS,03350,  1,Full Term ... `01-SEP to 20-DEC,Day,HISTORY OF GRAPHIC DESIGN,Conradi Janet,TR      0930 1045 WESTBY 111 (Class),Main,,3,35,0,0,23,12,110
41961,ART,02100,  1,Full Term ... `01-SEP to 20-DEC,Day,DRAWING I-RS,Appelson Herbert,MW      0800 0915 WESTBY 213 (Class)`MW      0930 1045 WESTBY 213 (Class),Main,,3,0,0,0,17,-17,30
41962,ART,02100,  2,Full Term ... `01-SEP to 20-DEC,Day,DRAWING I-RS,Appelson Herbert,MW      1100 1215 WESTBY 213 (Class)`MW      1230 1345 WESTBY 213 (Class),Main,,3,0,0,0,10,-10,30
41967,ART,02100,  3,Full Term ... `01-SEP to 20-DEC,Evening,DRAWING I For Non-Art Majors Only`,Vanovskaya Ekaterina A,MW      1830 1945 WESTBY 213 (Class)`MW      2000 2115 WESTBY 213 (Class),Main,,3,15,0,0,15,0,30
41968,ART,02100,  4,Full Term ... `01-SEP to 20-DEC,Day,DRAWING I For Non-Art Majors Only`,Sophy Nancy M,TR      1400 1515 WESTBY 213 (Class)`TR      1530 1645 WESTBY 213 (Class),Main,,3,15,0,0,16,-1,30
41969,ART,02105,  1,Full Term ... `01-SEP to 20-DEC,Day,COLOR & DESIGN I,Tishler Joseph,TR      0800 0915 WESTBY 206 (Class)`TR      0930 1045 WESTBY 206 (Class),Main,,3,15,1,-8,17,-2,30
41970,ART,02105,  2,Full Term ... `01-SEP to 20-DEC,Evening,COLOR & DESIGN I,Schottenfeld Carol Ruth,MW      1700 1815 WESTBY 206 (Class)`MW      1830 1945 WESTBY 206 (Class),Main,,3,15,1,-4,16,-1,30
41971,ART,02110,  1,Full Term ... `01-SEP to 20-DEC,Day,FIGURE DRAWING,Ohanian Nancy L.,MW      0800 0915 WESTBY 104 (Class)`MW      0930 1045 WESTBY 104 (Class),Main,,3,15,0,0,16,-1,30
41972,ART,02200,  1,Full Term ... `01-SEP to 20-DEC,Day,EXPRESSIVE DRAWING,Appelson Herbert,TR      1100 1215 WESTBY 213 (Class)`TR      1230 1345 WESTBY 213 (Class),Main,,3,15,0,0,17,-2,30
43896,ART,02200,  2,Full Term ... `01-SEP to 20-DEC,Day,EXPRESSIVE DRAWING,Levinthal Aubrey C,TR      0800 0915 WESTBY 213 (Class)`TR      0930 1045 WESTBY 213 (Class),Main,,3,15,0,0,16,-1,30
41973,ART,02220,  1,Full Term ... `01-SEP to 20-DEC,Day,INTRODUCTION TO PAINTING,Graham Timmy,TR      1400 1515 WESTBY 104 (Class)`TR      1530 1645 WESTBY 104 (Class),Main,,3,15,0,0,15,0,30
41974,ART,02220,  2,Full Term ... `01-SEP to 20-DEC,Evening,INTRODUCTION TO PAINTING For Non-Art Majors Only`,Clements Caitlin J,MW      1700 1815 WESTBY 104 (Class)`MW      1830 1945 WESTBY 104 (Class),Main,,3,15,0,0,15,0,30
41975,ART,02220,  3,Full Term ... `01-SEP to 20-DEC,Day,INTRODUCTION TO PAINTING For Non-Art Majors Only`,Levinthal Aubrey C,TR      1100 1215 WESTBY 104 (Class)`TR      1230 1345 WESTBY 104 (Class),Main,,3,15,0,0,15,0,30
44781,ART,02220,  4,Full Term ... `01-SEP to 20-DEC,Day,INTRODUCTION TO PAINTING For Non-Art Majors Only`,Vanovskaya Ekaterina A,MW      1400 1515 WESTBY 104 (Class)`MW      1530 1645 WESTBY 104 (Class),Main,,3,15,0,0,12,3,30
41928,ART,02222,  1,Full Term ... `01-SEP to 20-DEC,Day,CORE PORTFOLIO REVIEW,Vaccaro David E.,   ,Main,,0,50,0,0,24,26,
41976,ART,02240,  1,Full Term ... `01-SEP to 20-DEC,Day,INTRODUCTION TO SCULPTURE/3-D,Kaylor Scot,MW      1100 1215 WESTBY 109 (Class)`MW      1230 1345 WESTBY 109 (Class),Main,,3,15,0,0,17,-2,30
41977,ART,02240,  2,Full Term ... `01-SEP to 20-DEC,Day,INTRODUCTION TO SCULPTURE/3-D For Non-Art Majors Only`,Park Keunho P,MW      1400 1515 WESTBY 109 (Class)`MW      1530 1645 WESTBY 109 (Class),Main,,3,15,1,-2,16,-1,30
41978,ART,02260,  1,Full Term ... `01-SEP to 20-DEC,Day,INTRODUCTION TO PRINTMAKING For Art Majors Only`,Appelson Herbert,TR      1400 1515 WESTBY 205 (Class)`TR      1530 1645 WESTBY 205 (Class),Main,,3,15,0,0,15,0,30
41933,ART,02300,  1,Full Term ... `01-SEP to 20-DEC,Evening,WKSP IN ART: DIGITAL PHOTO,Pollard Kate L,T       1700 1815 CAMDEN 509 (Class)`T       1830 1945 CAMDEN 509 (Class),Camden,,3,15,0,0,11,4,30
41934,ART,02300,  2,Full Term ... `01-SEP to 20-DEC,Evening,WKSP IN ART: DIGITAL PHOTO,Pollard Kate L,T       2000 2115 CAMDEN 509 (Class)`T       2130 2245 CAMDEN 509 (Class),Camden,,3,15,0,0,4,11,30
41979,ART,02300,  3,Full Term ... `01-SEP to 20-DEC,Day,WKSP IN ART: PUPPETRY,Ahearn Patrick W,T       1400 1515 WESTBY 109 (Class)`T       1530 1645 WESTBY 109 (Class),Main,,3,18,0,0,18,0,30
41980,ART,02300,  4,Full Term ... `01-SEP to 20-DEC,Evening,WKSP IN ART: PUPPETRY,Ahearn Patrick W,T       1700 1815 WESTBY 109 (Class)`T       1830 1945 WESTBY 109 (Class),Main,,3,18,0,0,18,0,30
41981,ART,02301,  1,Full Term ... `01-SEP to 20-DEC,Day,INTERMEDIATE SCULPTURE,Kaylor Scot,MW      0800 0915 WESTBY 109 (Class)`MW      0930 1045 WESTBY 109 (Class),Main,,3,11,0,0,12,-1,30
41983,ART,02315,  1,Full Term ... `01-SEP to 20-DEC,Day,INTERMEDIATE PAINTING,Castiglioni Rosemary,TR      0800 0915 WESTBY 104 (Class)`TR      0930 1045 WESTBY 104 (Class),Main,,3,11,0,0,12,-1,30
41985,ART,02317,  1,Full Term ... `01-SEP to 20-DEC,Evening,INTERMEDIATE PRINTMAKING,Vaccaro David E.,TR      1700 1815 WESTBY 205 (Class)`TR      1830 1945 WESTBY 205 (Class),Main,,3,11,0,0,11,0,30
41987,ART,02327,  1,Full Term ... `01-SEP to 20-DEC,Day,AQUARELLE,Graziano Jane E.,TR      1100 1215 WESTBY 206 (Class)`TR      1230 1345 WESTBY 206 (Class),Main,,3,15,0,0,13,2,30
41982,ART,02401,  1,Full Term ... `01-SEP to 20-DEC,Day,ADVANCED SCULPTURE,Kaylor Scot,MW      0800 0915 WESTBY 109 (Class)`MW      0930 1045 WESTBY 109 (Class),Main,,3,4,0,0,1,3,30
41984,ART,02414,  1,Full Term ... `01-SEP to 20-DEC,Day,ADVANCED PAINTING,Castiglioni Rosemary,TR      0800 0915 WESTBY 104 (Class)`TR      0930 1045 WESTBY 104 (Class),Main,,3,4,0,0,2,2,30
41986,ART,02430,  1,Full Term ... `01-SEP to 20-DEC,Day,ADVANCED PRINTMAKING,Vaccaro David E.,TR      1700 1815 WESTBY 205 (Class)`TR      1830 1945 WESTBY 205 (Class),Main,,3,4,0,0,0,4,30
41989,ART,09201,  1,Full Term ... `01-SEP to 20-DEC,Weekend,COMM ART ED FOR ELEM - MID GRD,Wang Tingting,S       0800 0915 WESTBY 206 (Class)`S       0930 1045 WESTBY 206 (Class)`S       1100 1215 WESTBY 206 (Class),Main,,3,15,0,0,16,-1,30
41993,ART,09210,  1,Full Term ... `01-SEP to 20-DEC,Day,INTRODUCTION TO METALS/JEWELRY,Gower Jill Kathleen,TR      1100 1215 WESTBY 102 (Class)`TR      1230 1345 WESTBY 102 (Class),Main,,3,15,0,0,15,0,30
41990,ART,09210,  2,Full Term ... `01-SEP to 20-DEC,Evening,INTRODUCTION TO METALS/JEWELRY For Non-Art Majors Only`,Weston Mallory A,TR      1700 1815 WESTBY 102 (Class)`TR      1830 1945 WESTBY 102 (Class),Main,,3,15,0,0,15,0,30
41991,ART,09210,  3,Full Term ... `01-SEP to 20-DEC,Day,INTRODUCTION TO METALS/JEWELRY For Non-Art Majors Only`,McDonah Tedd R,MW      1400 1515 WESTBY 102 (Class)`MW      1530 1645 WESTBY 102 (Class),Main,,3,15,0,0,15,0,30
41994,ART,09228,  1,Full Term ... `01-SEP to 20-DEC,Day,INTRODUCTION TO ILLUSTRATION,Ohanian Nancy L.,MW      1100 1215 WESTBY 218 (Class)`MW      1230 1345 WESTBY 218 (Class),Main,,3,15,0,0,13,2,30
41995,ART,09240,  1,Full Term ... `01-SEP to 20-DEC,Day,INTRODUCTION TO CERAMICS,Thomas Skeffington N.,MW      1100 1215 WESTBY 100 (Class)`MW      1230 1345 WESTBY 100 (Class),Main,,3,15,0,0,16,-1,30
41996,ART,09240,  2,Full Term ... `01-SEP to 20-DEC,Day,INTRODUCTION TO CERAMICS,Thomas Skeffington N.,TR      1100 1215 WESTBY 100 (Class)`TR      1230 1345 WESTBY 100 (Class),Main,,3,15,0,0,15,0,30
41997,ART,09252,  1,Full Term ... `01-SEP to 20-DEC,Evening,INTRO NAT SCI&ZOOLOGICAL ILL,STAFF,TR      1830 1945 WESTBY 216 (Class)`TR      2000 2115 WESTBY 216 (Class),Main,,3,15,0,0,7,8,36
41998,ART,09253,  1,Full Term ... `01-SEP to 20-DEC,Day,BIOMED ART:INTRO DIGITAL 3D MO,Almon Amanda S,MW      0800 0915 WESTBY 216 (Class)`MW      0930 1045 WESTBY 216 (Class),Main,,3,15,0,0,9,6,36
41999,ART,09301,  1,Full Term ... `01-SEP to 20-DEC,Evening,DIGITAL MEDIA AND TECHNIQUES,STAFF,TR      1700 1815 WESTBY 218 (Class)`TR      1830 1945 WESTBY 218 (Class),Main,,3,15,0,0,15,0,30
44773,ART,09301,  2,Full Term ... `01-SEP to 20-DEC,Evening,DIGITAL MEDIA AND TECHNIQUES,Prestileo Nicholas C,MW      1830 1945 WESTBY 216 (Class)`MW      2000 2115 WESTBY 216 (Class),Main,,3,15,1,-5,11,4,36
42000,ART,09308,  1,Full Term ... `01-SEP to 20-DEC,Evening,COLOR THEORY,Mitchell John J.,TR      1700 1815 WESTBY 104 (Class)`TR      1830 1945 WESTBY 104 (Class),Main,,3,14,0,0,13,1,30
42001,ART,09311,  1,Full Term ... `01-SEP to 20-DEC,Day,INTERMEDIATE METALS/JEWELRY,Gower Jill Kathleen,TR      1400 1515 WESTBY 102 (Class)`TR      1530 1645 WESTBY 102 (Class),Main,,3,11,0,0,5,6,30
42003,ART,09336,  1,Full Term ... `01-SEP to 20-DEC,Day,INTERMEDIATE ILLUSTRATION,Ohanian Nancy L.,TR      0800 0915 WESTBY 219 (Class)`TR      0930 1045 WESTBY 219 (Class),Main,,3,11,0,0,11,0,30
42007,ART,09343,  1,Full Term ... `01-SEP to 20-DEC,Day,INTRO TO GRAPHIC DESIGN I,Whyte Robert Thomas,MW      0800 0915 WESTBY 219 (Class)`MW      0930 1045 WESTBY 219 (Class),Main,,3,15,0,0,8,7,30
42008,ART,09344,  1,Full Term ... `01-SEP to 20-DEC,Day,INTERMED GRAPHIC DES II:TYP,Conradi Janet,TR      1100 1215 WESTBY 219 (Class)`TR      1230 1345 WESTBY 219 (Class),Main,,3,15,0,0,13,2,30
42009,ART,09349,  1,Full Term ... `01-SEP to 20-DEC,Evening,INTERMED GRAPHIC DES III:VIS,Conradi Janet,MW      1700 1815 WESTBY 219 (Class)`MW      1830 1945 WESTBY 219 (Class),Main,,3,15,0,0,6,9,30
42010,ART,09350,  1,Full Term ... `01-SEP to 20-DEC,Day,INTERMED GRAPHIC DESIGN IV,DeCusatis Steven J,F       0800 0915 WESTBY 219 (Class)`F       0930 1045 WESTBY 219 (Class)`F       1100 1215 WESTBY 219 (Class)`F       1230 1345 WESTBY 219 (Class),Main,,3,15,0,0,15,0,30
41988,ART,09351,  1,Full Term ... `01-SEP to 20-DEC,Day,INTRO COMPUTER ART,Wang Tingting,TR      1100 1215 WESTBY 218 (Class)`TR      1230 1345 WESTBY 218 (Class),Main,,3,15,0,0,15,0,30
42005,ART,09352,  1,Full Term ... `01-SEP to 20-DEC,Evening,INTERMEDIATE CERAMICS,Thomas Skeffington N.,TR      1700 1815 WESTBY 100 (Class)`TR      1830 1945 WESTBY 100 (Class),Main,,3,11,0,0,6,5,30
42011,ART,09358,  1,Full Term ... `01-SEP to 20-DEC,Day,WEB DSGN:DESGN FOR WRLD WD WB,Whyte Robert Thomas,TR      1400 1515 WESTBY 219 (Class)`TR      1530 1645 WESTBY 219 (Class),Main,,3,15,0,0,10,5,30
42012,ART,09363,  1,Full Term ... `01-SEP to 20-DEC,Day,ADV GRAPHIC DESIGN V:PUB DSGN,Bowman Susan,MW      1100 1215 WESTBY 219 (Class)`MW      1230 1345 WESTBY 219 (Class),Main,,3,15,0,0,17,-2,30
43210,ART,09373,  1,Full Term ... `01-SEP to 20-DEC,Day,ADV PROBLEMS IN BIOMEDICAL ART,Almon Amanda S,MW      1100 1215 WESTBY 216 (Class)`MW      1230 1345 WESTBY 216 (Class),Main,,3,15,0,0,9,6,36
42013,ART,09377,  1,Full Term ... `01-SEP to 20-DEC,Evening,GRAPHIC DESIGN & TYPOGRA ESSEN,STAFF,,Main,,3,0,0,0,0,0,
41929,ART,09390,  1,Full Term ... `01-SEP to 20-DEC,Day,STUDIO WORK IN PROG REVIEW,Vaccaro David E.,   ,Main,,0,50,0,0,11,39,
41930,ART,09401,  1,Full Term ... `01-SEP to 20-DEC,Day,SENIOR PROJECT ART,Adams Markam K,   ,Main,,0,50,0,0,5,45,
42002,ART,09411,  1,Full Term ... `01-SEP to 20-DEC,Day,ADVANCED METALS/JEWELRY,Gower Jill Kathleen,TR      1400 1515 WESTBY 102 (Class)`TR      1530 1645 WESTBY 102 (Class),Main,,3,4,0,0,2,2,30
42004,ART,09419,  1,Full Term ... `01-SEP to 20-DEC,Day,ADVANCED ILLUSTRATION,Ohanian Nancy L.,TR      0800 0915 WESTBY 219 (Class)`TR      0930 1045 WESTBY 219 (Class),Main,,3,4,0,0,5,-1,30
42006,ART,09450,  1,Full Term ... `01-SEP to 20-DEC,Evening,ADVANCED CERAMICS,Thomas Skeffington N.,TR      1700 1815 WESTBY 100 (Class)`TR      1830 1945 WESTBY 100 (Class),Main,,3,4,0,0,3,1,30
42021,ART,09454,  1,Full Term ... `01-SEP to 20-DEC,Day,SURG ILLUSTRATION AND MEDIA,STAFF,TR      0800 0915 WESTBY 216 (Class)`TR      0930 1045 WESTBY 216 (Class),Main,,3,15,0,0,4,11,36
41931,ART,09463,  1,Full Term ... `01-SEP to 20-DEC,Day,ADV GRAPHIC DESIGN VII:INTERN,Bowman Susan,   ,Main,,3,15,0,0,3,12,
41932,ART,09490,  1,Full Term ... `01-SEP to 20-DEC,Day,BFA SENIOR THESIS EX,Adams Markam K,   ,Main,,0,50,0,0,3,47,
42014,ART,11250,  1,Full Term ... `01-SEP to 20-DEC,Day,PHOTOGRAPHY I,Adams Markam K,MW      1100 1215 WESTBY 201 (Class)`MW      1230 1345 WESTBY 201 (Class),Main,,3,15,0,0,13,2,31
42015,ART,11375,  1,Full Term ... `01-SEP to 20-DEC,Evening,NON-SILVER IMAGERY,Adams Markam K,MW      1700 1815 WESTBY 201 (Class)`MW      1830 1945 WESTBY 201 (Class),Main,,3,15,0,0,4,11,31
42016,ART,11380,  1,Full Term ... `01-SEP to 20-DEC,Evening,DIGITAL PHOTOGRAPHY,Drumgoole Jennifer K,MW      1400 1515 WESTBY 218 (Class)`MW      1530 1645 WESTBY 218 (Class),Main,,3,15,0,0,9,6,30
42017,ART,39330,  1,Full Term ... `01-SEP to 20-DEC,Day,GENERAL PHOTOGRAPHY Digital Camera Required`,States Chad E,T       1400 1515 WESTBY 218 (Class)`T       1530 1645 WESTBY 218 (Class),Main,,3,15,0,0,15,0,30
44038,ART,39330,  2,Full Term ... `01-SEP to 20-DEC,Evening,GENERAL PHOTOGRAPHY Digital Camera Required`,Drumgoole Jennifer K,M       1700 1815 WESTBY 218 (Class)`M       1830 1945 WESTBY 218 (Class),Main,,3,15,0,0,15,0,30
41221,ASTR,11120,  1,Full Term ... `01-SEP to 20-DEC,Online,INTRO TO ASTRONOMY ONLINE.  AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED.`,Watson Andrew W,   ,Online,,4,26,0,0,26,0,
41222,ASTR,11120,  2,Full Term ... `01-SEP to 20-DEC,Day,INTRO TO ASTRONOMY,Simmerman Steven J,TR      1530 1645 SCIENC 149 (Class)`W       1830 1945 SCIENC 149 (Class)`W       2000 2115 SCIENC 149 (Class),Main,,4,26,0,0,26,0,26
41224,ASTR,11120,  3,Full Term ... `01-SEP to 20-DEC,Day,INTRO TO ASTRONOMY,Long Jennifer L,MW      1400 1515 SCIENC 149 (Class)`R       1830 1945 SCIENC 149 (Class)`R       2000 2115 SCIENC 149 (Class),Main,,4,26,0,0,26,0,26
41226,ASTR,11120,  4,Full Term ... `01-SEP to 20-DEC,Day,INTRO TO ASTRONOMY,Schaaf Frederick C,MW      1530 1645 SCIENC 149 (Class)`MW      1700 1815 SCIENC 149 (Class),Main,,4,26,0,0,26,0,26
41227,ASTR,11120,  5,Full Term ... `01-SEP to 20-DEC,Day,HONR INTRO TO ASTRONOMY,Herrmann John,M       1830 1945 SCIENC 149 (Class)`M       2000 2115 SCIENC 149 (Class)`TR      1400 1515 SCIENC 149 (Class),Main,,4,0,0,0,16,-16,26
41228,ASTR,11120,  6,Full Term ... `01-SEP to 20-DEC,Day,INTRO TO ASTRONOMY,Black Lloyd W,TR      1230 1345 SCIENC 149 (Class)`F       1530 1645 SCIENC 149 (Class)`F       1700 1815 SCIENC 149 (Class),Main,,4,26,0,0,26,0,26
41181,ASTR,11120,  7,Full Term ... `01-SEP to 20-DEC,Online,INTRO TO ASTRONOMY ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED.`,Love Christina Elena,   ,Online,,4,26,0,0,26,0,
41182,ASTR,11120,  8,Full Term ... `01-SEP to 20-DEC,Online,INTRO TO ASTRONOMY ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED.`,Kratzer Rachael M,   ,Online,,4,26,0,0,26,0,
44731,ASTR,11120,  9,Full Term ... `01-SEP to 20-DEC,Online,INTRO TO ASTRONOMY ONLINE. AFTER REGISTRATION VISIT ROWANONLINE.COM/PORTAL TO GET STARTED.`,Lockman Alison S,   ,Online,,4,26,0,0,26,0,
41230,ASTR,11200,  1,Full Term ... `01-SEP to 20-DEC,Day,EXPLORATION OF SOLAR SYSTEM,Klassen David R.,TR      0930 1045 SCIENC 150 (Class),Main,,3,35,0,0,24,11,36
41231,ASTR,11230,  1,Full Term ... `01-SEP to 20-DEC,Day,INTRO ASTRONOMY/ASTROPHYSICS,Guerra Erick J.,TR      1230 1345 SCIENC 144 (Class)`W       1830 1945 SCIENC 150 (Class)`W       2000 2115 SCIENC 150 (Class),Main,,4,24,0,0,24,0,26
41184,ASTR,11250,  1,Full Term ... `01-SEP to 20-DEC,Day,ASTRONOMY RESEARCH I,Dobbins Tabbetha Amanda,   ,Main,,1,0,0,0,0,0,
41185,ASTR,11250,  2,Full Term ... `01-SEP to 20-DEC,Day,ASTRONOMY RESEARCH I,Dobbins Tabbetha Amanda,   ,Main,,2,0,0,0,0,0,
41186,ASTR,11250,  3,Full Term ... `01-SEP to 20-DEC,Day,ASTRONOMY RESEARCH I,Dobbins Tabbetha Amanda,   ,Main,,3,0,0,0,0,0,
41187,ASTR,11251,  1,Full Term ... `01-SEP to 20-DEC,Day,ASTRONOMY RESEARCH II,Dobbins Tabbetha Amanda,   ,Main,,1,0,0,0,0,0,
41189,ASTR,11251,  2,Full Term ... `01-SEP to 20-DEC,Day,ASTRONOMY RESEARCH II,Dobbins Tabbetha Amanda,   ,Main,,2,0,0,0,0,0,
41190,ASTR,11251,  3,Full Term ... `01-SEP to 20-DEC,Day,ASTRONOMY RESEARCH II,Dobbins Tabbetha Amanda,   ,Main,,3,0,0,0,0,0,
41191,ASTR,11350,  1,Full Term ... `01-SEP to 20-DEC,Day,ASTRONOMY RESEARCH III,Dobbins Tabbetha Amanda,   ,Main,,1,0,0,0,0,0,
41192,ASTR,11350,  2,Full Term ... `01-SEP to 20-DEC,Day,ASTRONOMY RESEARCH III,Dobbins Tabbetha Amanda,   ,Main,,2,0,0,0,0,0,
41193,ASTR,11350,  3,Full Term ... `01-SEP to 20-DEC,Day,ASTRONOMY RESEARCH III,Dobbins Tabbetha Amanda,   ,Main,,3,0,0,0,0,0,
41194,ASTR,11450,  1,Full Term ... `01-SEP to 20-DEC,Day,ASTRONOMY RESEARCH IV,Dobbins Tabbetha Amanda,   ,Main,,1,0,0,0,0,0,
41195,ASTR,11450,  2,Full Term ... `01-SEP to 20-DEC,Day,ASTRONOMY RESEARCH IV,Dobbins Tabbetha Amanda,   ,Main,,2,0,0,0,0,0,
41196,ASTR,11450,  3,Full Term ... `01-SEP to 20-DEC,Day,ASTRONOMY RESEARCH IV,Dobbins Tabbetha Amanda,   ,Main,,3,0,0,0,0,0,
41482,ATR,00105,  1,Full Term ... `01-SEP to 20-DEC,Day,INTRO TO ATHLETIC TRAINING,Mann Douglas P.,TR      1100 1215 JAMES 2096 (Class),Main,,3,25,1,-13,25,0,30
41485,ATR,00105,  2,Full Term ... `01-SEP to 20-DEC,Day,INTRO TO ATHLETIC TRAINING,Mann Douglas P.,TR      1230 1345 JAMES 2096 (Class),Main,,3,25,1,-10,25,0,30
41486,ATR,00105,  3,Full Term ... `01-SEP to 20-DEC,Day,INTRO TO ATHLETIC TRAINING,Evans Daniel J,TR      0800 0915 JAMES 2096 (Class),Main,,3,25,1,-14,25,0,30
41488,ATR,00219,  1,Full Term ... `01-SEP to 20-DEC,Day,PATH/EVAL ORTHO INJURIES I,Sterner Robert Lance,TR      1230 1345 JAMES 1019 (Class),Main,,3,30,0,0,29,1,36
41489,ATR,00219,  2,Full Term ... `01-SEP to 20-DEC,Day,PATH/EVAL ORTHO INJURIES I,Baerman Robert L,MW      0800 0915 JAMES 2096 (Class),Main,,3,30,0,0,14,16,30
41491,ATR,00238,  1,Full Term ... `01-SEP to 20-DEC,Day,PATHOL/EVAL ORTHO INJ I-LAB EX,Grugan Colleen A.,TR      1100 1215 JAMES 1020 (Class),Main,,2,15,0,0,14,1,30
41492,ATR,00238,  2,Full Term ... `01-SEP to 20-DEC,Day,PATHOL/EVAL ORTHO INJ I-LAB EX,Mann Douglas P.,MW      0800 0915 JAMES 1020 (Class),Main,,2,15,0,0,6,9,30
41493,ATR,00238,  3,Full Term ... `01-SEP to 20-DEC,Day,PATHOL/EVAL ORTHO INJ I-LAB EX,Pantellere Christopher James,TR      0930 1045 JAMES 1020 (Class),Main,,2,15,0,0,12,3,30
41495,ATR,00238,  4,Full Term ... `01-SEP to 20-DEC,Day,PATHOL/EVAL ORTHO INJ I-LAB EX,Mann Douglas P.,M       1230 1345 JAMES 1020 (Class)`M       1400 1515 JAMES 1020 (Class),Main,,2,15,0,0,11,4,30
41498,ATR,00338,  1,Full Term ... `01-SEP to 20-DEC,Day,CLINICAL TECH ATL TRAINING I,Mann Douglas P.,W       1230 1345 JAMES 1020 (Class)`W       1400 1515 JAMES 1020 (Class),Main,,2,20,0,0,11,9,30
41499,ATR,00340,  1,Full Term ... `01-SEP to 20-DEC,Day,CLIN TECHNIQ ATHLETIC TRNG III,Sterner Robert Lance,TR      0800 0915 JAMES 1020 (Class),Main,,2,20,0,0,14,6,30
41453,ATR,00358,  1,Full Term ... `01-SEP to 20-DEC,Day,RESIDENCY IN ATHLETIC TRNG I,STAFF,   ,Off-campus,,3,20,0,0,10,10,
41454,ATR,00358,  2,Full Term ... `01-SEP to 20-DEC,Day,RESIDENCY IN ATHLETIC TRNG I,Schultz Steven A.,   ,Off-campus,,3,0,0,0,0,0,
41456,ATR,00358,  3,Full Term ... `01-SEP to 20-DEC,Day,RESIDENCY IN ATHLETIC TRNG I,Briles Kevin W,   ,Off-campus,,3,0,0,0,0,0,
41457,ATR,00358,  4,Full Term ... `01-SEP to 20-DEC,Day,RESIDENCY IN ATHLETIC TRNG I,Pantellere Christopher James,   ,Off-campus,,3,0,0,0,0,0,
41458,ATR,00358,  5,Full Term ... `01-SEP to 20-DEC,Day,RESIDENCY IN ATHLETIC TRNG I,McLaughlin William F.,   ,Off-campus,,3,0,0,0,0,0,
41459,ATR,00358,  6,Full Term ... `01-SEP to 20-DEC,Day,RESIDENCY IN ATHLETIC TRNG I,Ickenroth Birgit P,   ,Off-campus,,3,0,0,0,0,0,
41460,ATR,00358,  7,Full Term ... `01-SEP to 20-DEC,Day,RESIDENCY IN ATHLETIC TRNG I,Seeberger David,   ,Off-campus,,3,0,0,0,0,0,
41461,ATR,00358,  8,Full Term ... `01-SEP to 20-DEC,Day,RESIDENCY IN ATHLETIC TRNG I,Tomasello Darya F,   ,Off-campus,,3,0,0,0,0,0,
41462,ATR,00358,  9,Full Term ... `01-SEP to 20-DEC,Day,RESIDENCY IN ATHLETIC TRNG I,Evans Daniel J,   ,Off-campus,,3,0,0,0,0,0,
41464,ATR,00358, 10,Full Term ... `01-SEP to 20-DEC,Day,RESIDENCY IN ATHLETIC TRNG I,Pineo Matthew Frederick,   ,Off-campus,,3,0,0,0,0,0,
41465,ATR,00358, 11,Full Term ... `01-SEP to 20-DEC,Day,RESIDENCY IN ATHLETIC TRNG I,Reckenbeil David J,   ,Off-campus,,3,0,0,0,0,0,
41466,ATR,00358, 12,Full Term ... `01-SEP to 20-DEC,Day,RESIDENCY IN ATHLETIC TRNG I,Christy Kenneth E.,   ,Off-campus,,3,0,0,0,0,0,
41467,ATR,00358, 13,Full Term ... `01-SEP to 20-DEC,Day,RESIDENCY IN ATHLETIC TRNG I,Baerman Robert L,   ,Off-campus,,3,0,0,0,0,0,
43897,ATR,00359,  1,Full Term ... `01-SEP to 20-DEC,Day,RESIDENCY IN ATHLETIC TRNG II,STAFF,   ,Off-campus,,3,0,0,0,1,-1,
41469,ATR,00360,  1,Full Term ... `01-SEP to 20-DEC,Day,RESIDENCY IN ATHLETIC TRNG III,STAFF,   ,Off-campus,,3,20,0,0,13,7,
41470,ATR,00360,  2,Full Term ... `01-SEP to 20-DEC,Day,RESIDENCY IN ATHLETIC TRNG III,Grugan Colleen A.,   ,Off-campus,,3,0,0,0,0,0,
